Hugo_Symbol,Hugo_Symbol,0
KLRG1,PPP2R2A,0.07782092601551703
PPP2R2A,KLRG1,0.07782092601551703
RASGEF1B,LAMB3,0.0777877427375943
LAMB3,RASGEF1B,0.0777877427375943
MUC16,PDE4DIP,0.07747762451896989
PDE4DIP,MUC16,0.07747762451896989
NRAS,CACNA2D3,0.07734886195400056
CACNA2D3,NRAS,0.07734886195400056
ASXL1,ARID1B,0.0771035049867672
ARID1B,ASXL1,0.0771035049867672
CHEK2,SIAH1,0.07698409491136854
SIAH1,CHEK2,0.07698409491136854
PALLD,PBRM1,0.0769766836879289
PBRM1,PALLD,0.0769766836879289
ARID1B,DNAH5,0.07694894954470251
DNAH5,ARID1B,0.07694894954470251
SIK1,PRKCZ,0.07694067536172965
PRKCZ,SIK1,0.07694067536172965
SMARCB1,ARID1B,0.076852087424108
ARID1B,SMARCB1,0.076852087424108
NOTCH1,STK11,0.07682152624035579
STK11,NOTCH1,0.07682152624035579
NCOR1,ARID1B,0.0768173789532515
ARID1B,NCOR1,0.0768173789532515
MYO1A,COL22A1,0.07662179301489677
COL22A1,MYO1A,0.07662179301489677
PRKCQ,CLK3,0.07660453235010349
CLK3,PRKCQ,0.07660453235010349
CHD1,SMARCD1,0.07660379482766558
SMARCD1,CHD1,0.07660379482766558
CASP8,UBR5,0.07653547496250968
UBR5,CASP8,0.07653547496250968
AKT1,UTRN,0.07649633425505581
UTRN,AKT1,0.07649633425505581
AHNAK2,CTNNA3,0.07648475934711721
CTNNA3,AHNAK2,0.07648475934711721
PRPS2,AFF2,0.07645709159948494
AFF2,PRPS2,0.07645709159948494
AHNAK2,PDE4DIP,0.07642372156722994
PDE4DIP,AHNAK2,0.07642372156722994
LAMA2,FOXO3,0.07638252390479928
FOXO3,LAMA2,0.07638252390479928
CDH1,RUNX1,0.07637588417508125
RUNX1,CDH1,0.07637588417508125
NF1,CLRN2,0.07627139149514622
CLRN2,NF1,0.07627139149514622
TG,DTWD2,0.07624279750443015
DTWD2,TG,0.07624279750443015
RB1,HERC2,0.07616403275249746
HERC2,RB1,0.07616403275249746
CDKN2A,ARID5B,0.07607841280511105
ARID5B,CDKN2A,0.07607841280511105
FLT3,GPR32,0.07597913596651762
GPR32,FLT3,0.07597913596651762
SMARCC1,UTRN,0.07589925379712038
UTRN,SMARCC1,0.07589925379712038
ASXL2,RYR2,0.07587425864888002
RYR2,ASXL2,0.07587425864888002
AGTR2,RASGEF1B,0.07574361243023435
